chrom	X0	X1	speed	d.Y	RT
chrXIII	612595	616195	1800	0.27236298239412277	0.6270077492415019
chrXIII	645295	639995	2650	-0.32918506895037103	0.6193247917753686
chrXIII	621928	618428	1750	-0.5264251149265222	0.5512222930797921
chrXIII	625980	628880	1450	0.4084411872531023	0.4685677430575686
chrXIII	613428	618928	2750	0.5248956485967702	0.6078771072075032
chrXIII	612006	615706	1850	0.39623409256208625	0.6414429822018668
chrXIII	629434	633834	2200	0.45092945301783516	0.48451659033373923
chrXIII	641774	636774	2500	-0.4388996132172192	0.5892510676947456
chrXIII	626683	631283	2300	0.4186799907370676	0.4685677430575686
chrXIII	623434	628034	2300	0.35713852402867596	0.47807505749125556
chrXIII	643481	639281	2100	-0.4790625882575526	0.6118743115542931
chrXIII	655381	660081	2350	0.46698126462596506	0.5723707010390297
chrXIII	642008	637008	2500	-0.423489831549954	0.6012805895349811
chrXIII	657708	662608	2450	0.4772437502826847	0.5426850831932286
chrXIII	670544	674744	2100	0.4312126795502963	0.2586727733008677
chrXIII	657003	662503	2750	0.28462381600363046	0.5426850831932286
chrXIII	663341	666841	1750	0.45112257787087584	0.40919642684600077
chrXIII	669677	675677	3000	0.4275586788155292	0.27340743010636914
chrXIII	661871	666971	2550	0.5651400572534291	0.44353875586990554
chrXIII	668800	665300	1750	-0.4597278639577008	0.3492429512822
chrXIII	687622	683422	2100	-0.35002402187662096	0.25168763406574296
chrXIII	677441	674441	1500	-0.22220340326741844	0.21885882273368507
chrXIII	699541	704141	2300	0.33377543641194785	0.12010068216514974
chrXIII	717078	712178	2450	-0.4772678007680379	0.08071401884811369
chrXIII	711804	716904	2550	0.43228017776374805	0.08517643534890924
chrXIII	725604	720704	2450	-0.3593527632945094	0.06965460155500168
chrXIII	703407	709407	3000	0.4427066226918145	0.08664546460940466
chrXIII	722210	719010	1600	-0.4435283460630163	0.06664734187489144
chrXIII	736887	731487	2700	-0.31901147497041593	0.09119127678899269
chrXIII	759770	765970	3100	0.4530598047650181	0.3553964481032717
chrXIII	794570	788670	2950	-0.5166913969219813	0.45484776205107824
chrXIII	759472	762072	1300	0.4319153796683305	0.38416743965833766
chrXIII	795681	790781	2450	-0.4860558878482823	0.47962748243054354
chrXIII	769327	774627	2650	0.5318721353275246	0.22953037535187232
chrXIII	793127	788227	2450	-0.4319501007926053	0.4468373367860295
chrXIII	773456	775556	1050	0.2966874212366807	0.21497896818495124
chrXIII	786756	781656	2550	-0.40613684442027403	0.32537812175907144
chrXIII	799372	793772	2800	-0.3326241788831345	0.559121715820655
chrXIII	805929	799929	3000	-0.4896921036071656	0.7127885950600311
chrXIII	801524	798024	1750	-0.41129981250749886	0.6519204011826772
chrXIII	811262	805162	3050	-0.47897051087185444	0.8391812913930138
chrXIII	805099	803599	750	-0.429486765255487	0.7640661938534279
chrXIII	798994	793894	2550	-0.430643684842571	0.5514161851572716
chrXIII	801167	795567	2800	-0.4024100857356714	0.6125059009632029
chrXIII	813999	810599	1700	-0.3968879491188551	0.8291613523489284
chrXIII	826610	831510	2450	0.3420176024583575	0.6653081338048582
chrXIII	830108	833908	1900	0.45526263695026575	0.6295106479602681
chrXIII	810561	805061	2750	-0.45698894489799735	0.8465265297183089
chrXIII	820161	825861	2850	0.49718615818465434	0.8440044833516919
chrXIII	813221	808521	2350	-0.3083463349784687	0.8478847405002544
chrXIII	816221	822021	2900	0.4639735511932533	0.8428404407156798
chrXIII	814105	809905	2100	-0.3964330749354135	0.8372134294419644
chrXIII	830351	834851	2250	0.4335802246006852	0.610476935861016
chrXIII	817697	819297	800	0.340423613681416	0.8362436469747038
chrXIII	827446	832146	2350	0.4567782412005209	0.6449356162354016
chrXIII	840298	845598	2650	0.4367236549789444	0.37795846458087756
chrXIII	832730	836830	2050	0.4833950934880463	0.5646097358300964
chrXIII	833891	838991	2550	0.47395662166679486	0.5287151912188146
chrXIII	843274	848874	2800	0.49082228925870275	0.29355808066168093
chrXIII	838514	842414	1950	0.4621191026488806	0.443771426362881
chrXIII	864105	860005	2050	-0.4981608791738242	0.16693817999111066
chrXIII	842858	847958	2550	0.5213640997895248	0.3116022829020685
chrXIII	844126	848126	2000	0.31263926495804184	0.28591357953118063
chrXIII	874312	870012	2150	-0.30287849246226284	0.32409762884804916
chrXIII	875501	868701	3400	-0.4073940308691254	0.304714645293447
chrXIII	890814	885714	2550	-0.5295821648213903	0.550640133727559
chrXIII	873342	867742	2800	-0.5751561790407734	0.2810575630333298
chrXIII	873841	870041	1900	-0.2898164474016281	0.32159473012928286
chrXIII	890719	885619	2550	-0.5610881543714689	0.550640133727559
chrXIII	891028	886628	2200	-0.4373658722926847	0.5667441268736996
chrXIII	894589	889589	2500	-0.4530243562643243	0.6216527850245747
chrXIV	28677	24377	2150	-0.4625994044301496	0.0838183856068952
chrXIV	49670	44370	2650	-0.420109939247875	0.13717477985841378
chrXIV	35244	29544	2850	-0.48665030112331004	0.07018101808524453
chrXIV	51058	45058	3000	-0.4170892361779126	0.1589887888600858
chrXIV	58178	53478	2350	-0.4273315995007677	0.28230509337095233
chrXIV	71006	65806	2600	-0.4126790864301776	0.3198069453301641
chrXIV	46842	42842	2000	-0.33308993198410547	0.09965060776470142
chrXIV	58181	53781	2200	-0.4344486930597474	0.28230509337095233
chrXIV	67546	61446	3050	-0.3761214477092525	0.34591708560054557
chrXIV	86715	81715	2500	-0.5095822208631934	0.5118353076828931
chrXIV	58425	54625	1900	-0.3617703150965521	0.30011652849440557
chrXIV	83291	78191	2550	-0.4703593790929837	0.4338377103986705
chrXIV	84117	79317	2400	-0.44700540653913934	0.456538543297196
chrXIV	87391	82491	2450	-0.4447825047524816	0.5248349340702521
chrXIV	111932	114832	1450	0.33981781124030125	0.18277049877287574
chrXIV	129576	130776	600	0.2154128883361215	0.24214205654434087
chrXIV	139247	145347	3050	0.5094081382753817	0.0814900242664172
chrXIV	157947	153347	2300	-0.44482311729043317	0.12316636713239419
chrXIV	159025	153725	2650	-0.5773163948152895	0.13204713040645566
chrXIV	135640	140540	2450	0.38871392921351816	0.11272779098305229
chrXIV	155740	151340	2200	-0.3635604218656784	0.1010475969621428
chrXIV	146675	142475	2100	-0.4780078865596271	0.080558679730226
chrXIV	156843	153543	1650	-0.469401439167746	0.11816047307090273
chrXIV	159993	157093	1450	-0.4840022492890215	0.1505626735205262
chrXIV	166624	162024	2300	-0.29827690301797066	0.27613484839700864
chrXIV	174024	179524	2750	0.3338253384151465	0.21497864610508827
chrXIV	170788	176488	2850	0.48261277671344077	0.27706644139480824
chrXIV	174485	180085	2800	0.5545383042670363	0.2050556415968904
chrXIV	176361	182261	2950	0.5537705425074173	0.18044220644951128
chrXIV	201183	205083	1950	0.5433954626593531	0.1401631012425842
chrXIV	179344	185144	2900	0.47550095134318576	0.15233650535986915
chrXIV	203194	209294	3050	0.4724045749336122	0.13520700993018234
chrXIV	197520	202220	2350	0.3592966127913167	0.1946059674957003
chrXIV	203360	208760	2700	0.6181178794442884	0.1375630471331672
chrXIV	199490	204690	2600	0.39414108781893803	0.1581296178200347
chrXIV	205799	211599	2900	0.3384256149345467	0.11774471397927837
chrXIV	198827	202027	1600	0.24031706796191546	0.17578564940962768
chrXIV	228569	224069	2250	-0.37309927942977006	0.07264266527528174
chrXIV	239169	244969	2900	0.42523465237758196	0.2136204353231428
chrXIV	222815	217815	2500	-0.52484757379185	0.07857959559652425
chrXIV	224826	228826	2000	0.5452892778188096	0.07264266527528174
chrXIV	246826	242326	2250	-0.5768455544743534	0.2672875722264093
chrXIV	226476	222476	2000	-0.34516693335284493	0.07077994859605397
chrXIV	248338	242738	2800	-0.4543024783751296	0.2961916356779828
chrXIV	227831	221031	3400	-0.49119624848113475	0.07300851119043489
chrXIV	247204	242804	2200	-0.551527598022264	0.2830811448006648
chrXIV	253604	258004	2200	0.5011544084428078	0.2611563633318518
chrXIV	240859	236459	2200	-0.2793529235063378	0.14435387558699062
chrXIV	261316	256616	2350	-0.37979217838321	0.23418716704994177
chrXIV	247268	241668	2800	-0.476098768342083	0.2692499772243526
chrXIV	273624	271924	850	-0.22823583045114637	0.36088468896747644
chrXIV	264280	259680	2300	-0.44332733167439936	0.22293369663941878
chrXIV	271583	265983	2800	-0.5209814183236829	0.3103277208616649
chrXIV	260029	265929	2950	0.2858137425024016	0.23244085003317427
chrXIV	266033	267733	850	0.40420868282601413	0.28521508493245995
chrXIV	265630	261330	2150	-0.2292679908545987	0.2346914796993063
chrXIV	272248	268048	2100	-0.5415965068254189	0.3315484955649603
chrXIV	278484	273984	2250	-0.4281852777412776	0.434613761828383
chrXIV	276762	273362	1700	-0.43925430004473004	0.418218689006126
chrXIV	279149	274449	2350	-0.25611261720651013	0.4557623308275521
chrXIV	300622	301922	650	0.2553688249000189	0.434225655593561
chrXIV	289586	291286	850	0.4951007671964577	0.3426459504898835
chrXIV	307086	301086	3000	-0.5604795557265774	0.5030765068506386
chrXIV	314156	310156	2000	-0.4572017026916755	0.6987193460490463
chrXIV	281707	286807	2550	0.3650349486526735	0.44567317912149496
chrXIV	297807	294207	1800	-0.30838169849231223	0.3277066786480376
chrXIV	281467	285467	2000	0.462574700445743	0.45122229307979206
chrXIV	302077	298477	1800	-0.518715586507527	0.43445842271049534
chrXIV	306526	301726	2400	-0.24870278382536318	0.487776264002422
chrXIV	300876	294576	3150	-0.46328981225524957	0.3683684906509419
chrXIV	298475	303075	2300	0.4967572213158289	0.44062844222853503
chrXIV	301010	294710	3150	-0.5012849713489492	0.37616407714456884
chrXIV	298738	294238	2250	-0.42727048095638	0.338765918797225
chrXIV	311907	306807	2550	-0.20327254971156963	0.6243692065884656
chrXIV	310809	306709	2050	-0.41772703514960924	0.616530620132568
chrXIV	314172	309472	2350	-0.386005296392053	0.6903374430723842
chrXIV	330172	336072	2950	0.3982301317668493	0.6451019934903058
chrXIV	334881	337981	1550	0.45475426367596544	0.5660651825226584
chrXIV	319728	316128	1800	-0.5011451477945785	0.7828866890834252
chrXIV	335679	340279	2300	0.46240945514107146	0.5417149786461051
chrXIV	341224	347024	2900	0.5255973675210592	0.4260767359874555
chrXIV	353102	358802	2850	0.43034737046284555	0.24272389381671086
chrXIV	320977	319377	800	-0.21942082056234108	0.791035712215201
chrXIV	329773	335773	3000	0.32195755079928895	0.6683847786897239
chrXIV	326574	331674	2550	0.3999346374189342	0.7493205725291643
chrXIV	323055	327155	2050	0.41839860114968996	0.7797435600131408
chrXIV	322329	326529	2100	0.39328738556269166	0.7736900689895065
chrXIV	333875	339075	2600	0.30172980629400237	0.5662728550171301
chrXIV	341772	347672	2950	0.45165413928228687	0.4260767359874555
chrXIV	331344	335544	2100	0.49089153335654484	0.6300345913772778
chrXIV	334428	340528	3050	0.2777794748798543	0.5368366420137538
chrXIV	343013	347413	2200	0.34514227157267235	0.408847469418517
chrXIV	343328	347228	1950	0.5743529175056182	0.408847469418517
chrXIV	367490	372490	2500	0.356307915130726	0.06771439246075463
chrXIV	402190	396890	2650	-0.4803435979839709	0.13138208150092903
chrXIV	386002	381802	2100	-0.2768120163482266	0.07353501974349573
chrXIV	393036	391436	800	-0.2527111081214617	0.08071385780818217
chrXIV	409102	407302	900	-0.32386638286504943	0.24951494772643834
chrXIV	401769	396269	2750	-0.4564415081960441	0.13310063063237165
chrXIV	401685	397585	2050	-0.6310294896131168	0.13783485032948778
chrXIV	398704	394104	2300	-0.3984081192838682	0.10291050688928835
chrXIV	404643	401743	1450	-0.31330869364686	0.1548311979438422
chrXIV	419443	425443	3000	0.42810706763764833	0.15582877130213216
chrXIV	434843	428843	3000	-0.41285544763447013	0.15632790306684455
chrXIV	406664	401464	2600	-0.525713375976055	0.17869602746697072
chrXIV	414155	419655	2750	0.3578189959510929	0.2514551568206853
chrXIV	421858	426958	2550	0.37222069195640495	0.12689157503494575
chrXIV	439045	433245	2900	-0.44270280087923186	0.21952411319910894
chrXIV	462245	468845	3300	0.40092697132641664	0.18476626664347698
chrXIV	447902	444402	1750	-0.38422156818666886	0.3917345449977777
chrXIV	450002	452002	1000	0.3728931744458564	0.41909160595461253
chrXIV	447440	443440	2000	-0.4006974346417197	0.38393472085338287
chrXIV	451240	456640	2700	0.38845877510725685	0.3853315168029065
chrXIV	494102	489402	2350	-0.35707254181421133	0.3634070574139564
chrXIV	469317	474017	2350	0.4642988111993846	0.11389194864758681
chrXIV	495187	488587	3300	-0.2530471157868858	0.3525901259976424
chrXIV	467587	472987	2700	0.4627833566673815	0.12475731282328781
chrXIV	460775	465975	2600	0.43930094943491355	0.20954596401723777
chrXIV	458063	463063	2500	0.3679784422470136	0.23341095458029779
chrXIV	461434	464434	1500	0.4835287976980737	0.2089638046650048
chrXIV	460656	466156	2750	0.5671672706484312	0.20522197284038557
chrXIV	482056	475356	3350	-0.4063427760508425	0.13431310027634458
chrXIV	463941	468341	2200	0.4457687902289953	0.1779199760372583
chrXIV	478541	472241	3150	-0.4690869158015498	0.11641434009977127
chrXIV	496426	491326	2550	-0.3802409271719339	0.3944507250017715
chrXIV	487282	482582	2350	-0.3643274748739235	0.1944119143782893
chrXIV	497436	491936	2750	-0.3966086579983485	0.40196229457056176
chrXIV	501036	505236	2100	0.35384952079901966	0.42188571318144047
chrXIV	487564	483564	2000	-0.3979164685587838	0.20465630857827516
chrXIV	477435	474135	1650	-0.3691088539870033	0.11437716196107997
chrXIV	479804	475604	2100	-0.40353310079385524	0.11734573984965319
chrXIV	486943	481143	2900	-0.25816620304774696	0.19111349450209678
chrXIV	491552	488152	1700	-0.4152526095605802	0.3058788432179644
chrXIV	535255	531155	2050	-0.41281597651772206	0.5462163990183005
chrXIV	504398	509698	2650	0.48503607922996117	0.3164531277175489
chrXIV	512939	507739	2600	-0.5744330384473662	0.2782304610251159
chrXIV	533889	528089	2900	-0.5435481149699428	0.47574690320211804
chrXIV	520851	516051	2400	-0.4173585965908966	0.2382614773159153
chrXIV	539031	533531	2750	-0.37170354517076276	0.6021950202772279
chrXIV	529396	526696	1350	-0.5419442859033698	0.4030849614470405
chrXIV	525239	518939	3150	-0.3088779978416297	0.3011250249611894
chrXIV	531331	525131	3100	-0.4316627604263246	0.4102776144372759
chrXIV	557443	549343	4050	-0.48436454669247564	0.8161943902276675
chrXIV	539510	532710	3400	-0.35411176144737677	0.5998251106344329
chrXIV	569210	573510	2150	0.36448905044236707	0.7604769358610161
chrXIV	535563	530363	2600	-0.45811748871599517	0.5298795099232806
chrXIV	523740	519940	1900	-0.5047257162808667	0.3154830231704255
chrXIV	532792	527492	2650	-0.4382180905320163	0.46313522200964957
chrXIV	544497	540997	1750	-0.43395841944434416	0.7152499661816144
chrXIV	527817	521817	3000	-0.5470884653756931	0.3585562931184417
chrXIV	538890	534090	2400	-0.4650735841195457	0.6069845594913714
chrXIV	529490	525090	2200	-0.28895417976355264	0.39022107561791025
chrXIV	533073	528473	2300	-0.37168551719590137	0.47574690320211804
chrXIV	538623	533423	2600	-0.44009695136255866	0.5921612202961846
chrXIV	541517	535917	2800	-0.3880747726477957	0.6347909747701039
chrXIV	541700	537700	2000	-0.49328240738838874	0.6509892360909811
chrXIV	542707	538407	2150	-0.447840795947856	0.6621649564225945
chrXIV	565884	570184	2150	0.36829150097186863	0.7760961988134577
chrXIV	568684	574984	3150	0.41834236619118503	0.7601860977447967
chrXIV	568327	570827	1250	0.4170725551489246	0.7760961988134577
chrXIV	576475	582375	2950	0.3023543885351728	0.5338430937335221
chrXIV	556455	555055	700	-0.209430444287162	0.7986028175546407
chrXIV	566712	569912	1600	0.39299099461511094	0.8020952905482444
chrXIV	565806	571506	2850	0.4452911885600123	0.7793944576497187
chrXIV	577085	580485	1700	0.46605694648433343	0.5369613214292616
chrXIV	569620	573520	1950	0.4386872117221791	0.7604769358610161
chrXIV	562589	568189	2800	0.43371753425102944	0.8079164009507798
chrXIV	574095	577695	1800	0.37483926516098737	0.6399883085009759
chrXIV	576769	579769	1500	0.33057263508444173	0.5625724679691576
chrXIV	598769	593169	2800	-0.35633679909242116	0.5626694945278631
chrXIV	568389	573389	2500	0.4956967301583873	0.7699648288789688
chrXIV	566301	570801	2250	0.5125484985325779	0.7760961988134577
chrXIV	574869	579069	2100	0.5304902587433981	0.6084592665597361
chrXIV	577891	581491	1800	0.33859073218358415	0.5352733491796625
chrXIV	575835	579735	1950	0.4059447088855139	0.5878926314568961
chrXIV	596935	593935	1500	-0.3981790317744672	0.5465655013817226
chrXIV	578196	583696	2750	0.3274927795934952	0.5089248330015911
chrXIV	599996	595796	2100	-0.519869480129386	0.5972058283571994
chrXIV	603866	600166	1850	-0.33924162971311767	0.71420251415541
chrXIV	596101	590601	2750	-0.4589414430489558	0.5250287801363226
chrXIV	600355	593855	3250	-0.41788103132002513	0.5977879152414632
chrXIV	607323	602723	2300	-0.46940387703782277	0.7859912974021037
chrXIV	594676	588776	2950	-0.46294707259913537	0.4919338319129612
chrXIV	606439	602839	1800	-0.31803159079204407	0.7776483660888553
chrXIV	599737	597137	1300	-0.2185636887554851	0.6247573128232876
chrXIV	603011	601511	750	-0.3176974096347642	0.7116802262288957
chrXIV	614411	616111	850	0.3736522574912244	0.7423357875818888
chrXIV	635032	630932	2050	-0.46253316372474107	0.7603801508622078
chrXIV	637032	641532	2250	0.455364359817143	0.7329450982665662
chrXIV	632478	629878	1300	-0.3731438540445643	0.7284632442460433
chrXIV	619873	623673	1900	0.4057134654168054	0.6165304268846503
chrXIV	629573	626673	1450	-0.4917842761956344	0.6801512648076217
chrXIV	634533	630833	1850	-0.3957778683377989	0.744586546079966
chrXIV	630284	628184	1050	-0.35137698814844653	0.6973222280196597
chrXIV	633715	629815	1950	-0.43411642527898864	0.7341092237231144
chrXIV	638615	643315	2350	0.46952853008129003	0.7186648501362397
chrXIV	654539	659339	2400	0.3415435107346767	0.35952647818553096
chrXIV	634242	638042	1900	0.4214850540250025	0.780209480742845
chrXIV	658020	663720	2850	0.40857549379734487	0.2821108792136099
chrXIV	682320	677620	2350	-0.42012664731357036	0.10574300603577674
chrXIV	638829	642929	2050	0.44702096810523007	0.7273571414768005
chrXIV	644904	649004	2050	0.35671031319665414	0.5772215458545101
chrXIV	672704	667404	2650	-0.5093071724243917	0.1453240445500867
chrXIV	680404	685804	2700	0.469590403390406	0.13969730934482522
chrXIV	654257	659057	2400	0.387801959088995	0.35952647818553096
chrXIV	660661	667361	3350	0.3167523950481781	0.22671700774924158
chrXIV	662951	668251	2650	0.43050195091812427	0.2008979126464199
chrXIV	666293	669993	1850	0.39075282256192845	0.1632713007517345
chrXIV	688074	684074	2000	-0.41669315788451244	0.18765996096392068
chrXIV	689240	683240	3000	-0.5217807812365147	0.1969066529736714
chrXIV	685437	687037	800	0.37875235879999786	0.19751644217700226
chrXIV	691434	696434	2500	0.5137328226433129	0.23360500769770884
chrXIV	720922	726022	2550	0.42443887760280924	0.09895232021732117
chrXIV	748025	753525	2750	0.27636830367808585	0.11990685450364279
chrXIV	730708	726108	2300	-0.4275233292616157	0.09126886582797077
chrXIV	746408	752308	2950	0.41391775543409914	0.12184699918191724
chrXIV	729107	725007	2050	-0.28420435246882725	0.08917347865576755
chrXIV	735945	734145	900	-0.23383699078748574	0.17345739849653125
chrXIV	739845	744545	2350	0.2405246497127225	0.16162192977370682
chrXIV	737224	734824	1200	-0.3673503888038284	0.17520363499333302
chrXIV	750033	745333	2350	-0.2607224894389335	0.11971273697025925
chrXV	28701	25801	1450	-0.45292512248939915	0.31257246796915766
chrXV	13565	11665	950	-0.2979994696937422	0.1214588929470952
chrXV	7505	4705	1400	-0.2944079106032892	0.09284016464722603
chrXV	11042	5242	2900	-0.36200405274659964	0.09978370036634293
chrXV	26160	21360	2400	-0.3207888303717343	0.27609603777352637
chrXV	9224	4824	2200	-0.49530740376791066	0.09293727172589725
chrXV	22994	18294	2350	-0.4151025099913388	0.21653062013256813
chrXV	25650	19850	2900	-0.5373684946410767	0.24746362107948291
chrXV	46350	53150	3400	0.44237109824098547	0.25043649873422624
chrXV	27312	21212	3050	-0.45523619665383047	0.28072490054633953
chrXV	19979	25979	3000	0.4888782569586615	0.24746362107948291
chrXV	52314	60314	4000	0.33513633558703215	0.1807009746136653
chrXV	36161	40761	2300	0.5078761782831158	0.4349243434401994
chrXV	42413	48113	2850	0.32912647691324776	0.32429719873339796
chrXV	51518	57218	2850	0.44996569990938934	0.19091941837898135
chrXV	69518	67018	1250	-0.34945461584133053	0.30112502496118937
chrXV	44926	49326	2200	0.284210744396572	0.2976327130075174
chrXV	39065	43465	2200	0.5125725091386735	0.3883585521866002
chrXV	81320	78020	1650	-0.33227779688658465	0.4292780257792723
chrXV	110377	105777	2300	-0.46296852981016173	0.6891732854078497
chrXV	87962	91462	1750	0.3944025712153382	0.4756693141631399
chrXV	81686	78186	1750	-0.399779125263172	0.4292780257792723
chrXV	87686	90086	1200	0.3006454700197947	0.4676949871490135
chrXV	103932	97832	3050	-0.43424321865113025	0.5646096806164057
chrXV	97829	91429	3200	-0.3426934800706606	0.4892729461197199
chrXV	96814	90414	3200	-0.47360231682074433	0.4842838370202276
chrXV	86593	91193	2300	0.3706863575133484	0.48001542762543403
chrXV	86370	90170	1900	0.5007229562288786	0.4745051887065917
chrXV	110170	105370	2400	-0.4759020979606319	0.6891732854078497
chrXV	117970	121070	1550	0.3731280745569452	0.7054708485516068
chrXV	97432	92332	2550	-0.4959958836744121	0.4862240001030656
chrXV	128232	132632	2200	0.5359130539394982	0.5075668154675633
chrXV	112014	107914	2050	-0.4694935526355206	0.7283660566474063
chrXV	98288	94688	1800	-0.3758747133955124	0.5003488124915455
chrXV	124540	129940	2700	0.32212699401997846	0.5816841233952371
chrXV	109756	103956	2900	-0.35981056760133856	0.6738731575881556
chrXV	128819	132219	1700	0.3660649587503973	0.5075668154675633
chrXV	128810	134510	2850	0.3589772270525363	0.48528182448119833
chrXV	126989	129689	1350	0.43781013455595963	0.555588005101745
chrXV	156889	152389	2250	-0.5055160338814509	0.679627224766653
chrXV	123727	127627	1950	0.4153059423251992	0.6246796915763233
chrXV	124409	128009	1800	0.39604997199506536	0.5944120432102344
chrXV	126871	131771	2450	0.3905414158290253	0.534148195386528
chrXV	150371	147071	1650	-0.37372145213194	0.5098950180686803
chrXV	131042	132542	750	0.25206944678169574	0.48195547567974956
chrXV	131582	135882	2150	0.2700276392666787	0.4426074941542505
chrXV	134308	138808	2250	0.45126327829989454	0.38090787871760684
chrXV	147108	141608	2750	-0.4227423872728942	0.4274071098669626
chrXV	129755	134355	2300	0.5176568682822656	0.47361264099045997
chrXV	159042	154242	2400	-0.4032479676868702	0.7138141663606908
chrXV	128020	132520	2250	0.3696175507901886	0.5075668154675633
chrXV	151720	146320	2700	-0.5024669745115901	0.516103832106209
chrXV	160125	155025	2550	-0.3394504946567875	0.7306943719764754
chrXV	153447	148247	2600	-0.3867958399066012	0.5714007575318376
chrXV	150087	145187	2450	-0.3524466892059435	0.485447948673353
chrXV	153808	149308	2250	-0.5126130772473564	0.5904539393588034
chrXV	144059	139659	2200	-0.4480912764163805	0.38610772927255044
chrXV	142792	136492	3150	-0.4174010302495458	0.3617160691164981
chrXV	153178	147678	2750	-0.47424400604623385	0.5622815953443816
chrXV	160365	155665	2350	-0.5001224461621412	0.7306943719764754
chrXV	147333	141233	3050	-0.5079300186551374	0.4274071098669626
chrXV	145256	139856	2700	-0.5613924858955255	0.38765987814338443
chrXV	155473	152473	1500	-0.3780140840298819	0.6679276093300094
chrXV	177873	183573	2850	0.4609668621179807	0.6374518605633452
chrXV	157762	153262	2250	-0.5569966466243415	0.6947610489496975
chrXV	156843	150543	3150	-0.4354107922498088	0.6436052883673036
chrXV	154695	149495	2600	-0.40165039480176146	0.6001162708305151
chrXV	162380	158780	1800	-0.6087440114680409	0.7722930797920652
chrXV	159945	152045	3950	-0.4524070438526224	0.6997960026668213
chrXV	174045	178945	2450	0.4657157652053223	0.7492428546582409
chrXV	160512	156512	2000	-0.5173910328626684	0.7352733491796626
chrXV	174612	177612	1500	0.5023535341805075	0.7715362726341622
chrXV	163419	158619	2400	-0.5100943704104424	0.7735736693270463
chrXV	172156	175656	1750	0.4263292348067199	0.7788122982974858
chrXV	171935	176935	2500	0.4081628618498601	0.7881253985738303
chrXV	173151	178851	2850	0.5718270257602038	0.7561113043590288
chrXV	173212	179212	3000	0.4281353084157813	0.7443867001261633
chrXV	176897	182797	2950	0.47339752579905425	0.6695489593599628
chrXV	191389	195489	2050	0.40182232964988623	0.3557624596594972
chrXV	189340	193040	1850	0.47720243990834577	0.4055879567897656
chrXV	225348	220948	2200	-0.25739591182838223	0.7291422691170503
chrXV	208179	202179	3000	-0.3849015152986114	0.361549737873003
chrXV	205969	200669	2650	-0.5437574427733705	0.33197512255138784
chrXV	212682	207882	2400	-0.5631901827899113	0.4625530626574165
chrXV	213453	208753	2350	-0.3520338501182131	0.47535863592736455
chrXV	217543	215643	950	-0.4462565930559217	0.6282496247769597
chrXV	218271	212571	2850	-0.5502175745728658	0.6020285509995058
chrXV	225100	220900	2100	-0.5347132814042563	0.7291422691170503
chrXV	230400	235600	2600	0.4980974503029771	0.7246795305363918
chrXV	222970	218670	2150	-0.5095577730507055	0.6882418304442769
chrXV	232270	238370	3050	0.46778279592030464	0.6707131400302019
chrXV	220813	215313	2750	-0.45142468194882013	0.6402791466171952
chrXV	219242	214142	2550	-0.33951441601250787	0.6288316230892612
chrXV	236342	240042	1850	0.3242314278166173	0.6172292113552476
chrXV	223276	220076	1600	-0.4006023968442941	0.7115830386302587
chrXV	241300	246300	2500	0.37819302647211794	0.5007757293498496
chrXV	244423	250023	2800	0.37106777118949846	0.4342257246106745
chrXV	261323	256423	2450	-0.37368115221866666	0.5574308655574236
chrXV	229488	233988	2250	0.38480246517654804	0.7410941697103214
chrXV	239653	243453	1900	0.41317947488026374	0.556460857634259
chrXV	236887	242787	2950	0.38037023935888975	0.5962080617509917
chrXV	259419	253619	2900	-0.35747920184034127	0.4797935836169937
chrXV	273698	269998	1850	-0.27826077528675597	0.821419985699654
chrXV	282998	287498	2250	0.2965651145488272	0.7718276743901418
chrXV	269458	264158	2650	-0.4732334454833539	0.7367090523766272
chrXV	257831	252631	2600	-0.28759648847539276	0.449553597309989
chrXV	241882	247582	2850	0.5138125055958499	0.49110231372971247
chrXV	275587	271387	2100	-0.3599994114383813	0.8456341430421086
chrXV	280387	284387	2000	0.41448712951481415	0.8002326704929754
chrXV	251938	247738	2100	-0.49081817306469505	0.3979046128277968
chrXV	268995	263295	2850	-0.49596818024143674	0.7155604833774583
chrXV	260541	258341	1100	-0.4203220903739515	0.5661619675214665
chrXV	270199	266399	1900	-0.3926305604252174	0.7701976926198619
chrXV	286099	290899	2400	0.3417885709606647	0.7352733491796626
chrXV	270790	265990	2400	-0.4689847332247429	0.7596039383925638
chrXV	286690	290890	2100	0.48793025660159123	0.7352733491796626
chrXV	274616	270216	2200	-0.27501477762373294	0.8379507990801398
chrXV	286772	294372	3800	0.3155828248660647	0.6975809655095411
chrXV	274365	269165	2600	-0.3991265099042053	0.8302286444946888
chrXV	282265	287465	2600	0.4256707635486949	0.7718276743901418
chrXV	273355	270255	1550	-0.33327438879027366	0.8288705142327091
chrXV	275098	269198	2950	-0.26628963553989893	0.8340259890842532
chrXV	288887	295287	3200	0.434124967286947	0.6613792828569772
chrXV	278600	283300	2350	0.3707496949268473	0.8195574944763303
chrXV	300400	296600	1900	-0.3810025969988788	0.552502753782828
chrXV	302200	306800	2300	0.4028728187848731	0.5147846251956635
chrXV	293494	287894	2800	-0.36662217086075016	0.6946612502036005
chrXV	295772	297572	900	0.2666299784857902	0.5525805038617375
chrXV	294687	300387	2850	0.3221447816150074	0.5596207095511403
chrXV	333781	328181	2800	-0.40261238634694196	0.7885135048086522
